"ts_code","symbol","industry","name","list_date"
"603169.SH","603169","专用机械","兰石重装","20141009"
"603170.SH","603170","食品","宝立食品","20220715"
"603171.SH","603171","软件服务","税友股份","20210630"
"603172.SH","603172","染料涂料","万丰股份","20230510"
"603173.SH","603173","机械基件","福斯达","20230130"
"603176.SH","603176","建筑工程","汇通集团","20211231"
"603177.SH","603177","环境保护","德创环保","20170207"
"603178.SH","603178","汽车配件","圣龙股份","20170328"
"603179.SH","603179","汽车配件","新泉股份","20170317"
"603180.SH","603180","家居用品","金牌家居","20170512"
"603181.SH","603181","化工原料","皇马科技","20170824"
"603182.SH","603182","食品","嘉华股份","20220909"
"603183.SH","603183","建筑工程","建研院","20170905"
"603185.SH","603185","电气设备","弘元绿能","20181228"
"603186.SH","603186","元器件","华正新材","20170103"
"603187.SH","603187","机械基件","海容冷链","20181129"
"603188.SH","603188","染料涂料","亚邦股份","20140909"
"603189.SH","603189","软件服务","网达软件","20160914"
"603190.SH","603190","汽车配件","亚通精工","20230217"
"603191.SH","603191","电气设备","望变电气","20220428"
"603192.SH","603192","化工原料","汇得科技","20180828"
"603193.SH","603193","日用化工","润本股份","20231017"
"603194.SH","603194","工程机械","中力股份","20241224"
"603195.SH","603195","家用电器","公牛集团","20200206"
"603196.SH","603196","服饰","日播时尚","20170531"
"603197.SH","603197","汽车配件","保隆科技","20170519"
"603198.SH","603198","白酒","迎驾贡酒","20150528"
"603199.SH","603199","旅游景点","九华旅游","20150326"
"603200.SH","603200","环境保护","上海洗霸","20170601"
"603201.SH","603201","汽车配件","常润股份","20220729"
"603202.SH","603202","汽车配件","天有为","20250424"
"603203.SH","603203","专用机械","快克智能","20161108"
"603205.SH","603205","医疗保健","健尔康","20241107"
"603206.SH","603206","通信设备","嘉环科技","20220506"
"603207.SH","603207","化学制药","小方制药","20240826"
"603208.SH","603208","家居用品","江山欧派","20170210"
"603209.SH","603209","水运","兴通股份","20220324"
"603210.SH","603210","汽车配件","泰鸿万立","20250409"
"603211.SH","603211","汽车配件","晋拓股份","20220725"
"603212.SH","603212","塑料","赛伍技术","20200430"
"603213.SH","603213","化工原料","镇洋发展","20211111"
"603214.SH","603214","百货","爱婴室","20180330"
"603215.SH","603215","家用电器","比依股份","20220218"
"603216.SH","603216","家居用品","梦天家居","20211215"
"603217.SH","603217","化工原料","元利科技","20190620"
"603218.SH","603218","电气设备","日月股份","20161228"
"603219.SH","603219","家用电器","富佳股份","20211122"
"603220.SH","603220","通信设备","中贝通信","20181115"
"603221.SH","603221","家居用品","爱丽家居","20200323"
"603222.SH","603222","医疗保健","济民健康","20150217"
"603223.SH","603223","公路","恒通股份","20150630"
"603225.SH","603225","化纤","新凤鸣","20170418"
"603226.SH","603226","家居用品","菲林格尔","20170615"
"603227.SH","603227","化工原料","雪峰科技","20150515"
"603228.SH","603228","元器件","景旺电子","20170106"
"603229.SH","603229","化学制药","奥翔药业","20170509"
"603230.SH","603230","出版业","内蒙新华","20211224"
"603231.SH","603231","食品","索宝蛋白","20231215"
"603232.SH","603232","软件服务","格尔软件","20170421"
"603233.SH","603233","医药商业","大参林","20170731"
"603235.SH","603235","化学制药","天新药业","20220712"
"603236.SH","603236","通信设备","移远通信","20190716"
"603237.SH","603237","食品","五芳斋","20220831"
"603238.SH","603238","纺织","诺邦股份","20170222"
"603239.SH","603239","汽车配件","浙江仙通","20161230"
"603255.SH","603255","化工原料","鼎际得","20220818"
"603256.SH","603256","玻璃","宏和科技","20190719"
"603257.SH","603257","建筑工程","中国瑞林","20250408"
"603258.SH","603258","互联网","电魂网络","20161026"
"603259.SH","603259","化学制药","药明康德","20180508"
"603260.SH","603260","化工原料","合盛硅业","20171030"
"603261.SH","603261","航空","*ST立航","20220315"
"603266.SH","603266","汽车配件","天龙股份","20170110"
"603267.SH","603267","元器件","鸿远电子","20190515"
"603268.SH","603268","家居用品","*ST松发","20150319"
"603269.SH","603269","机械基件","海鸥股份","20170517"
"603270.SH","603270","机械基件","金帝股份","20230901"
"603271.SH","603271","铝","永杰新材","20250311"
"603272.SH","603272","家居用品","联翔股份","20220520"
"603273.SH","603273","专用机械","天元智能","20231023"
"603275.SH","603275","电器仪表","众辰科技","20230823"
"603276.SH","603276","化工原料","恒兴新材","20230925"
"603277.SH","603277","专用机械","银都股份","20170911"
"603278.SH","603278","钢加工","大业股份","20171113"
"603279.SH","603279","环境保护","景津装备","20190729"
"603280.SH","603280","工程机械","南方路机","20221108"
"603281.SH","603281","化工原料","江瀚新材","20230131"
"603282.SH","603282","专用机械","亚光股份","20230315"
"603283.SH","603283","专用机械","赛腾股份","20171225"
"603285.SH","603285","化工原料","键邦股份","20240705"
"603286.SH","603286","汽车配件","日盈电子","20170627"
"603288.SH","603288","食品","海天味业","20140211"
"603289.SH","603289","专用机械","泰瑞机器","20171031"
"603290.SH","603290","半导体","斯达半导","20200204"
"603291.SH","603291","水务","联合水务","20230327"
"603296.SH","603296","元器件","华勤技术","20230808"
"603297.SH","603297","元器件","永新光学","20180910"
"603298.SH","603298","工程机械","杭叉集团","20161227"
"603299.SH","603299","食品","苏盐井神","20151231"
"603300.SH","603300","多元金融","海南华铁","20150529"
"603301.SH","603301","医疗保健","振德医疗","20180412"
"603303.SH","603303","家用电器","得邦照明","20170330"
"603305.SH","603305","汽车配件","旭升集团","20170710"
"603306.SH","603306","汽车配件","华懋科技","20140926"
"603307.SH","603307","文教休闲","扬州金泉","20230216"
"603308.SH","603308","机械基件","应流股份","20140122"
"603309.SH","603309","医疗保健","维力医疗","20150302"
"603310.SH","603310","化工原料","巍华新材","20240814"
"603311.SH","603311","家用电器","金海高科","20150518"
"603312.SH","603312","电气设备","西典新能","20240111"
"603313.SH","603313","家居用品","梦百合","20161013"
"603315.SH","603315","环境保护","福鞍股份","20150424"
"603316.SH","603316","建筑工程","诚邦股份","20170619"
"603317.SH","603317","食品","天味食品","20190416"
"603318.SH","603318","供气供热","水发燃气","20150424"
"603319.SH","603319","汽车配件","美湖股份","20161130"
"603320.SH","603320","电气设备","迪贝电气","20170502"
"603321.SH","603321","运输设备","梅轮电梯","20170915"
"603322.SH","603322","通信设备","超讯通信","20160728"
"603323.SH","603323","银行","苏农银行","20161129"
"603324.SH","603324","环境保护","盛剑科技","20210407"
"603325.SH","603325","化工机械","博隆技术","20240110"
"603326.SH","603326","家居用品","我乐家居","20170616"
"603327.SH","603327","元器件","福蓉科技","20190523"
"603328.SH","603328","元器件","依顿电子","20140701"
"603329.SH","603329","仓储物流","上海雅仕","20171229"
"603330.SH","603330","塑料","天洋新材","20170213"
"603331.SH","603331","专用机械","百达精工","20170705"
"603332.SH","603332","化纤","苏州龙杰","20190117"
"603333.SH","603333","电气设备","尚纬股份","20120507"
"603335.SH","603335","汽车配件","迪生力","20170620"
"603336.SH","603336","农业综合","宏辉果蔬","20161124"
"603337.SH","603337","纺织机械","杰克股份","20170119"
"603338.SH","603338","工程机械","浙江鼎力","20150325"
"603339.SH","603339","专用机械","四方科技","20160519"
"603341.SH","603341","通信设备","龙旗科技","20240301"
"603344.SH","603344","电气设备","星德胜","20240320"
"603345.SH","603345","食品","安井食品","20170222"
"603348.SH","603348","汽车配件","文灿股份","20180426"
"603350.SH","603350","电气设备","安乃达","20240703"
"603351.SH","603351","化学制药","威尔药业","20190130"
"603353.SH","603353","石油贸易","和顺石油","20200407"
"603355.SH","603355","家用电器","莱克电气","20150513"
"603356.SH","603356","运输设备","华菱精工","20180124"
"603357.SH","603357","建筑工程","设计总院","20170801"
"603358.SH","603358","汽车配件","华达科技","20170125"
"603359.SH","603359","建筑工程","东珠生态","20170901"
"603360.SH","603360","农药化肥","百傲化学","20170206"
"603363.SH","603363","饲料","傲农生物","20170926"
"603365.SH","603365","纺织","水星家纺","20171120"
"603366.SH","603366","家用电器","日出东方","20120521"
"603367.SH","603367","化学制药","辰欣药业","20170929"
"603368.SH","603368","医药商业","柳药集团","20141204"
"603369.SH","603369","白酒","今世缘","20140703"
"603373.SH","603373","仓储物流","安邦护卫","20231220"
"603375.SH","603375","半导体","盛景微","20240124"
"603377.SH","603377","汽车服务","ST东时","20160205"
"603378.SH","603378","染料涂料","亚士创能","20170928"
"603379.SH","603379","化工原料","三美股份","20190402"
"603380.SH","603380","元器件","易德龙","20170622"
"603381.SH","603381","电气设备","永臻股份","20240626"
"603382.SH","603382","化纤","海阳科技","20250612"
"603383.SH","603383","软件服务","顶点软件","20170522"
"603385.SH","603385","家居用品","惠达卫浴","20170405"
"603386.SH","603386","元器件","骏亚科技","20170912"
"603387.SH","603387","医疗保健","基蛋生物","20170717"
"603388.SH","603388","建筑工程","*ST元成","20170324"
"603389.SH","603389","家居用品","*ST亚振","20161215"
"603390.SH","603390","汽车配件","通达电气","20191125"
"603391.SH","603391","专用机械","力聚热能","20240731"
"603392.SH","603392","生物制药","万泰生物","20200429"
"603393.SH","603393","供气供热","新天然气","20160912"
"603395.SH","603395","农药化肥","红四方","20241126"
"603396.SH","603396","专用机械","金辰股份","20171018"
"603398.SH","603398","电气设备","*ST沐邦","20151209"
"603399.SH","603399","小金属","永杉锂业","20120824"
"603400.SH","603400","机械基件","N华之杰","20250620"
"603408.SH","603408","家居用品","建霖家居","20200730"
"603409.SH","603409","汽车配件","汇通控股","20250304"
"603416.SH","603416","电器仪表","信捷电气","20161221"
"603421.SH","603421","通信设备","鼎信通讯","20161011"
"603429.SH","603429","广告包装","集友股份","20170124"
"603439.SH","603439","中成药","贵州三力","20200428"
"603444.SH","603444","互联网","吉比特","20170104"
"603456.SH","603456","医疗保健","九洲药业","20141010"
"603458.SH","603458","建筑工程","勘设股份","20170809"
"603466.SH","603466","文教休闲","风语筑","20171020"
"603477.SH","603477","农业综合","巨星农牧","20171218"
"603486.SH","603486","家用电器","科沃斯","20180528"
"603488.SH","603488","运输设备","展鹏科技","20170516"
"603489.SH","603489","电气设备","八方股份","20191111"
"603496.SH","603496","IT设备","恒为科技","20170607"
"603499.SH","603499","广告包装","翔港科技","20171016"
"603500.SH","603500","运输设备","祥和实业","20170904"
"603501.SH","603501","半导体","豪威集团","20170504"
"603505.SH","603505","化工原料","金石资源","20170503"
"603506.SH","603506","房产服务","南都物业","20180201"
"603507.SH","603507","电气设备","振江股份","20171106"
"603508.SH","603508","IT设备","思维列控","20151224"
"603511.SH","603511","服饰","爱慕股份","20210531"
"603515.SH","603515","家用电器","欧普照明","20160819"
"603516.SH","603516","IT设备","淳中科技","20180202"
"603517.SH","603517","食品","绝味食品","20170317"
"603518.SH","603518","服饰","锦泓集团","20141203"
"603519.SH","603519","家用电器","立霸股份","20150319"
"603520.SH","603520","化学制药","司太立","20160309"
"603527.SH","603527","铜","众源新材","20170907"
"603528.SH","603528","软件服务","多伦科技","20160503"
"603529.SH","603529","摩托车","爱玛科技","20210615"
"603530.SH","603530","电气设备","神马电力","20190805"
"603533.SH","603533","互联网","掌阅科技","20170921"
"603535.SH","603535","仓储物流","嘉诚国际","20170808"
"603536.SH","603536","食品","惠发食品","20170613"
"603538.SH","603538","化学制药","美诺华","20170407"
"603551.SH","603551","家居用品","奥普科技","20200115"
"603556.SH","603556","电器仪表","海兴电力","20161110"
"603557.SH","603557","服饰","ST起步","20170818"
"603558.SH","603558","纺织","健盛集团","20150127"
"603559.SH","603559","通信设备","*ST通脉","20161202"
"603565.SH","603565","水运","中谷物流","20200925"
"603566.SH","603566","农业综合","普莱柯","20150518"
"603567.SH","603567","中成药","珍宝岛","20150424"
"603568.SH","603568","环境保护","伟明环保","20150528"
"603569.SH","603569","公路","长久物流","20160810"
"603577.SH","603577","电气设备","汇金通","20161222"
"603578.SH","603578","家用电器","三星新材","20170306"
"603579.SH","603579","家用电器","荣泰健康","20170111"
"603580.SH","603580","塑料","*ST艾艾","20170525"
"603583.SH","603583","电气设备","捷昌驱动","20180921"
"603585.SH","603585","农药化肥","苏利股份","20161214"
"603586.SH","603586","汽车配件","金麒麟","20170406"
"603587.SH","603587","服饰","地素时尚","20180622"
"603588.SH","603588","环境保护","高能环境","20141229"
"603589.SH","603589","白酒","口子窖","20150629"
"603590.SH","603590","生物制药","康辰药业","20180827"
"603595.SH","603595","元器件","东尼电子","20170712"
"603596.SH","603596","汽车配件","伯特利","20180427"
"603598.SH","603598","互联网","引力传媒","20150527"
"603599.SH","603599","农药化肥","广信股份","20150513"
"603600.SH","603600","家居用品","永艺股份","20150123"
"603601.SH","603601","玻璃","再升科技","20150122"
"603602.SH","603602","通信设备","纵横通信","20170810"
"603605.SH","603605","日用化工","珀莱雅","20171115"
"603606.SH","603606","电气设备","东方电缆","20141015"
"603607.SH","603607","造纸","京华激光","20171025"
"603608.SH","603608","服饰","天创时尚","20160218"
"603609.SH","603609","饲料","禾丰股份","20140808"
"603610.SH","603610","家居用品","麒盛科技","20191029"
"603611.SH","603611","专用机械","诺力股份","20150128"
"603612.SH","603612","矿物制品","索通发展","20170718"
"603613.SH","603613","互联网","国联股份","20190730"
"603615.SH","603615","家居用品","茶花股份","20170213"
"603616.SH","603616","水泥","韩建河山","20150611"
"603617.SH","603617","机械基件","君禾股份","20170703"
"603618.SH","603618","电气设备","杭电股份","20150217"
"603619.SH","603619","石油开采","中曼石油","20171117"
"603626.SH","603626","元器件","科森科技","20170209"
"603628.SH","603628","电气设备","清源股份","20170112"
"603629.SH","603629","元器件","利通电子","20181224"
"603630.SH","603630","日用化工","拉芳家化","20170313"
"603633.SH","603633","汽车配件","徕木股份","20161117"
"603636.SH","603636","软件服务","南威软件","20141230"
"603637.SH","603637","建筑工程","镇海股份","20170208"
"603638.SH","603638","专用机械","艾迪精密","20170120"
"603639.SH","603639","农药化肥","海利尔","20170112"
"603648.SH","603648","仓储物流","畅联股份","20170913"
"603650.SH","603650","化工原料","彤程新材","20180627"
"603655.SH","603655","汽车配件","朗博科技","20171229"
"603656.SH","603656","专用机械","泰禾智能","20170321"
"603657.SH","603657","家用电器","春光科技","20180730"
"603658.SH","603658","医疗保健","安图生物","20160901"
"603659.SH","603659","化工原料","璞泰来","20171103"
"603660.SH","603660","IT设备","苏州科达","20161201"
"603661.SH","603661","家居用品","恒林股份","20171121"
"603662.SH","603662","电器仪表","柯力传感","20190806"
"603663.SH","603663","小金属","三祥新材","20160801"
"603665.SH","603665","服饰","康隆达","20170313"
"603666.SH","603666","专用机械","亿嘉和","20180612"
"603667.SH","603667","机械基件","五洲新春","20161025"
"603668.SH","603668","饲料","天马科技","20170117"
"603669.SH","603669","化学制药","灵康药业","20150528"
"603676.SH","603676","化学制药","卫信康","20170721"
"603677.SH","603677","家用电器","奇精机械","20170206"
"603678.SH","603678","元器件","火炬电子","20150126"
"603679.SH","603679","电气设备","华体科技","20170621"
"603680.SH","603680","运输设备","今创集团","20180227"
"603681.SH","603681","化工原料","永冠新材","20190326"
"603682.SH","603682","房产服务","锦和商管","20200421"
"603683.SH","603683","化工原料","晶华新材","20171020"
"603685.SH","603685","电气设备","晨丰科技","20171127"
"603686.SH","603686","环境保护","福龙马","20150126"
"603687.SH","603687","广告包装","大胜达","20190726"
"603688.SH","603688","矿物制品","石英股份","20141031"
"603689.SH","603689","供气供热","皖天然气","20170110"
"603690.SH","603690","半导体","至纯科技","20170113"
"603693.SH","603693","新型电力","江苏新能","20180703"
"603696.SH","603696","食品","安记食品","20151209"
"603697.SH","603697","食品","有友食品","20190508"
"603698.SH","603698","专用机械","航天工程","20150128"
"603699.SH","603699","机械基件","纽威股份","20140117"
"603700.SH","603700","电器仪表","宁水集团","20190122"
"603701.SH","603701","汽车配件","德宏股份","20160412"
"603703.SH","603703","元器件","盛洋科技","20150423"
"603706.SH","603706","供气供热","东方环宇","20180709"
"603707.SH","603707","生物制药","健友股份","20170719"
"603708.SH","603708","超市连锁","家家悦","20161213"
"603709.SH","603709","家居用品","中源家居","20180208"
"603711.SH","603711","软饮料","香飘飘","20171130"
"603712.SH","603712","通信设备","七一二","20180226"
"603713.SH","603713","仓储物流","密尔克卫","20180713"
"603716.SH","603716","医药商业","塞力医疗","20161031"
"603717.SH","603717","农业综合","天域生物","20170327"
"603718.SH","603718","农业综合","海利生物","20150515"
"603719.SH","603719","食品","良品铺子","20200224"
"603721.SH","603721","影视音像","*ST天择","20170811"
"603722.SH","603722","化工原料","阿科力","20171025"
"603725.SH","603725","塑料","天安新材","20170906"
"603726.SH","603726","家用电器","朗迪集团","20160421"
"603727.SH","603727","石油开采","博迈科","20161122"
"603728.SH","603728","电气设备","鸣志电器","20170509"
"603729.SH","603729","广告包装","龙韵股份","20150324"
"603730.SH","603730","汽车配件","岱美股份","20170728"
"603733.SH","603733","造纸","仙鹤股份","20180420"
"603737.SH","603737","染料涂料","三棵树","20160603"
"603738.SH","603738","元器件","泰晶科技","20160928"
"603739.SH","603739","农业综合","蔚蓝生物","20190116"
"603755.SH","603755","食品","日辰股份","20190828"
"603757.SH","603757","机械基件","大元泵业","20170711"
"603758.SH","603758","汽车配件","秦安股份","20170517"
"603759.SH","603759","水务","海天股份","20210326"
"603766.SH","603766","摩托车","隆鑫通用","20120810"
"603767.SH","603767","汽车配件","中马传动","20170613"
"603768.SH","603768","汽车配件","常青股份","20170324"
"603773.SH","603773","元器件","沃格光电","20180417"
"603776.SH","603776","公共交通","永安行","20170817"
"603777.SH","603777","食品","来伊份","20161012"
"603778.SH","603778","电气设备","国晟科技","20151231"
"603779.SH","603779","红黄酒","威龙股份","20160516"
"603786.SH","603786","汽车配件","科博达","20191015"
"603787.SH","603787","摩托车","新日股份","20170427"
"603788.SH","603788","汽车配件","宁波高发","20150120"
"603789.SH","603789","农用机械","*ST星农","20150427"
"603790.SH","603790","染料涂料","雅运股份","20180912"
"603797.SH","603797","环境保护","联泰环保","20170413"
"603798.SH","603798","石油加工","康普顿","20160406"
"603799.SH","603799","小金属","华友钴业","20150129"
"603800.SH","603800","专用机械","洪田股份","20151210"
"603801.SH","603801","家居用品","志邦家居","20170630"
"603803.SH","603803","通信设备","瑞斯康达","20170420"
"603806.SH","603806","塑料","福斯特","20140905"
"603808.SH","603808","服饰","歌力思","20150422"
"603809.SH","603809","汽车配件","豪能股份","20171128"
"603810.SH","603810","农药化肥","丰山集团","20180917"
"603811.SH","603811","化学制药","诚意药业","20170315"
"603813.SH","603813","公路","*ST原尚","20170918"
"603815.SH","603815","建筑工程","交建股份","20191021"
"603816.SH","603816","家居用品","顾家家居","20161014"
"603817.SH","603817","环境保护","海峡环保","20170220"
"603818.SH","603818","家居用品","曲美家居","20150422"
"603819.SH","603819","电气设备","神力股份","20161125"
"603822.SH","603822","化工原料","嘉澳环保","20160428"
"603823.SH","603823","染料涂料","百合花","20161220"
"603825.SH","603825","互联网","华扬联众","20170802"
"603826.SH","603826","染料涂料","坤彩科技","20170414"
"603828.SH","603828","装修装饰","ST柯利达","20150226"
"603829.SH","603829","电气设备","洛凯股份","20171017"
"603833.SH","603833","家居用品","欧派家居","20170328"
"603836.SH","603836","仓储物流","海程邦达","20210526"
"603838.SH","603838","家居用品","*ST四通","20150701"
"603839.SH","603839","服饰","安正时尚","20170214"
"603843.SH","603843","建筑工程","*ST正平","20160905"
"603848.SH","603848","家居用品","好太太","20171201"
"603855.SH","603855","专用机械","华荣股份","20170524"
"603856.SH","603856","塑料","东宏股份","20171106"
"603858.SH","603858","中成药","步长制药","20161118"
"603859.SH","603859","软件服务","能科科技","20161021"
"603860.SH","603860","建筑工程","中公高科","20170802"
"603861.SH","603861","电气设备","白云电器","20160322"
"603863.SH","603863","造纸","松炀资源","20190621"
"603866.SH","603866","食品","桃李面包","20151222"
"603867.SH","603867","化工原料","新化股份","20190627"
"603868.SH","603868","家用电器","飞科电器","20160418"
"603869.SH","603869","软件服务","ST智知","20150326"
"603871.SH","603871","仓储物流","嘉友国际","20180206"
"603876.SH","603876","铝","鼎胜新材","20180418"
"603877.SH","603877","服饰","太平鸟","20170109"
"603878.SH","603878","钢加工","武进不锈","20161219"
"603879.SH","603879","化工原料","永悦科技","20170614"
"603880.SH","603880","医疗保健","南卫股份","20170807"
"603881.SH","603881","软件服务","数据港","20170208"
"603882.SH","603882","医疗保健","金域医学","20170908"
"603883.SH","603883","医药商业","老百姓","20150423"
"603885.SH","603885","空运","吉祥航空","20150527"
"603886.SH","603886","食品","元祖股份","20161228"
"603887.SH","603887","软件服务","城地香江","20161010"
"603888.SH","603888","互联网","新华网","20161028"
"603889.SH","603889","纺织","新澳股份","20141231"
"603890.SH","603890","元器件","春秋电子","20171212"
"603893.SH","603893","半导体","瑞芯微","20200207"
"603895.SH","603895","专用机械","天永智能","20180122"
"603896.SH","603896","中成药","寿仙谷","20170510"
"603897.SH","603897","电气设备","长城科技","20180410"
"603898.SH","603898","家居用品","好莱客","20150217"
"603899.SH","603899","文教休闲","晨光股份","20150127"
"603900.SH","603900","服饰","莱绅通灵","20161123"
"603901.SH","603901","专用机械","永创智能","20150529"
"603903.SH","603903","环境保护","中持股份","20170314"
"603906.SH","603906","电气设备","龙蟠科技","20170410"
"603908.SH","603908","纺织","牧高笛","20170307"
"603909.SH","603909","建筑工程","建发合诚","20160628"
"603912.SH","603912","专用机械","佳力图","20171101"
"603915.SH","603915","机械基件","国茂股份","20190614"
"603916.SH","603916","化工原料","苏博特","20171110"
"603917.SH","603917","汽车配件","合力科技","20171204"
"603918.SH","603918","软件服务","金桥信息","20150528"
"603919.SH","603919","白酒","金徽酒","20160310"
"603920.SH","603920","元器件","世运电路","20170426"
"603922.SH","603922","汽车配件","金鸿顺","20171023"
"603926.SH","603926","汽车配件","铁流股份","20170510"
"603927.SH","603927","软件服务","中科软","20190909"
"603928.SH","603928","化工原料","兴业股份","20161212"
"603929.SH","603929","装修装饰","亚翔集成","20161230"
"603931.SH","603931","化工原料","格林达","20200819"
"603933.SH","603933","元器件","睿能科技","20170706"
"603936.SH","603936","元器件","博敏电子","20151209"
"603937.SH","603937","铝","丽岛新材","20171102"
"603938.SH","603938","化工原料","三孚股份","20170628"
"603939.SH","603939","医药商业","益丰药房","20150217"
"603948.SH","603948","化工原料","建业股份","20200302"
"603949.SH","603949","汽车配件","雪龙集团","20200310"
"603950.SH","603950","汽车配件","长源东谷","20200526"
"603955.SH","603955","建筑工程","大千生态","20170310"
"603956.SH","603956","专用机械","威派格","20190222"
"603958.SH","603958","服饰","哈森股份","20160629"
"603959.SH","603959","建筑工程","ST百利","20160517"
"603960.SH","603960","汽车配件","克来机电","20170314"
"603966.SH","603966","专用机械","法兰泰克","20170125"
"603967.SH","603967","仓储物流","中创物流","20190429"
"603968.SH","603968","化工原料","醋化股份","20150518"
"603969.SH","603969","其他建材","银龙股份","20150227"
"603970.SH","603970","农药化肥","中农立华","20171116"
"603976.SH","603976","医疗保健","正川股份","20170822"
"603977.SH","603977","化工原料","国泰集团","20161111"
"603978.SH","603978","小金属","深圳新星","20170807"
"603979.SH","603979","铜","金诚信","20150630"
"603980.SH","603980","染料涂料","吉华集团","20170615"
"603982.SH","603982","汽车配件","泉峰汽车","20190522"
"603983.SH","603983","日用化工","丸美生物","20190725"
"603985.SH","603985","电气设备","恒润股份","20170505"
"603986.SH","603986","半导体","兆易创新","20160818"
"603987.SH","603987","医疗保健","康德莱","20161121"
"603988.SH","603988","电气设备","中电电机","20141104"
"603989.SH","603989","元器件","艾华集团","20150515"
"603990.SH","603990","软件服务","麦迪科技","20161208"
"603991.SH","603991","塑料","至正股份","20170308"
"603992.SH","603992","家居用品","松霖科技","20190826"
"603993.SH","603993","小金属","洛阳钼业","20121009"
"603995.SH","603995","特种钢","甬金股份","20191224"
"603997.SH","603997","汽车配件","继峰股份","20150302"
"603998.SH","603998","中成药","方盛制药","20141205"
"603999.SH","603999","出版业","读者传媒","20151210"
"605001.SH","605001","运输设备","威奥股份","20200522"
"605003.SH","605003","纺织","众望布艺","20200908"
"605005.SH","605005","汽车配件","合兴股份","20210119"
"605006.SH","605006","玻璃","山东玻纤","20200903"
"605007.SH","605007","造纸","五洲特纸","20201110"
"605008.SH","605008","橡胶","长鸿高科","20200821"
"605009.SH","605009","造纸","豪悦护理","20200911"
"605011.SH","605011","供气供热","杭州热电","20210630"
"605016.SH","605016","食品","百龙创园","20210421"
"605018.SH","605018","汽车配件","长华集团","20200929"
"605020.SH","605020","化工原料","永和股份","20210709"
"605028.SH","605028","供气供热","世茂能源","20210712"
"605033.SH","605033","农药化肥","美邦股份","20210916"
"605050.SH","605050","仓储物流","福然德","20200924"
"605055.SH","605055","纺织","迎丰股份","20210129"
"605056.SH","605056","电器仪表","咸亨国际","20210720"
"605058.SH","605058","元器件","澳弘电子","20201021"
"605060.SH","605060","机械基件","联德股份","20210301"
"605066.SH","605066","电气设备","天正电气","20200807"
"605068.SH","605068","汽车配件","明新旭腾","20201123"
"605069.SH","605069","环境保护","正和生态","20210816"
"605077.SH","605077","食品","华康股份","20210209"
"605080.SH","605080","文教休闲","浙江自然","20210506"
"605081.SH","605081","环境保护","*ST太和","20210209"
"605086.SH","605086","矿物制品","龙高股份","20210416"
"605088.SH","605088","汽车配件","冠盛股份","20200817"
"605089.SH","605089","食品","味知香","20210427"
"605090.SH","605090","供气供热","九丰能源","20210525"
"605098.SH","605098","文教休闲","行动教育","20210421"
"605099.SH","605099","文教休闲","共创草坪","20200930"
"605100.SH","605100","机械基件","华丰股份","20200811"
"605108.SH","605108","酒店餐饮","同庆楼","20200716"
"605111.SH","605111","半导体","新洁能","20200928"
"605116.SH","605116","化学制药","奥锐特","20200921"
"605117.SH","605117","电气设备","德业股份","20210420"
"605118.SH","605118","元器件","力鼎光电","20200730"
"605122.SH","605122","水泥","四方新材","20210310"
"605123.SH","605123","航空","派克新材","20200825"
"605128.SH","605128","汽车配件","上海沿浦","20200915"
"605133.SH","605133","汽车配件","嵘泰股份","20210224"
"605136.SH","605136","其他商业","丽人丽妆","20200929"
"605138.SH","605138","服饰","盛泰集团","20211027"
"605151.SH","605151","汽车配件","西上海","20201215"
"605155.SH","605155","家居用品","西大门","20201231"
"605158.SH","605158","钢加工","华达新材","20200805"
"605162.SH","605162","供气供热","新中港","20210707"
"605166.SH","605166","化纤","聚合顺","20200618"
"605167.SH","605167","建筑工程","利柏特","20210726"
"605168.SH","605168","互联网","三人行","20200528"
"605169.SH","605169","供气供热","洪通燃气","20201030"
"605177.SH","605177","化学制药","东亚药业","20201125"
"605178.SH","605178","装修装饰","时空科技","20200821"
"605179.SH","605179","乳制品","一鸣食品","20201228"
"605180.SH","605180","纺织","华生科技","20210430"
"605183.SH","605183","化工原料","确成股份","20201207"
"605186.SH","605186","专用机械","健麾信息","20201222"
"605188.SH","605188","超市连锁","国光连锁","20200728"
"605189.SH","605189","纺织","富春染织","20210528"
"605196.SH","605196","电气设备","华通线缆","20210511"
"605198.SH","605198","软饮料","安德利","20200918"
"605199.SH","605199","中成药","ST葫芦娃","20200710"
"605208.SH","605208","铝","永茂泰","20210308"
"605218.SH","605218","元器件","伟时电子","20200928"
"605222.SH","605222","电气设备","起帆电缆","20200731"
"605228.SH","605228","汽车配件","神通科技","20210120"
"605255.SH","605255","汽车配件","天普股份","20200825"
"605258.SH","605258","元器件","协和电子","20201203"
"605259.SH","605259","农用机械","绿田机械","20210615"
"605266.SH","605266","医药商业","健之佳","20201201"
"605268.SH","605268","家居用品","王力安防","20210224"
"605277.SH","605277","元器件","新亚电子","20210106"
"605286.SH","605286","运输设备","同力日升","20210322"
"605287.SH","605287","装修装饰","德才股份","20210706"
"605288.SH","605288","电气设备","凯迪股份","20200601"
"605289.SH","605289","建筑工程","罗曼股份","20210426"
"605296.SH","605296","农业综合","神农集团","20210528"
"605298.SH","605298","运输设备","必得科技","20210301"
"605299.SH","605299","文教休闲","舒华体育","20201215"
"605300.SH","605300","乳制品","佳禾食品","20210430"
"605303.SH","605303","建筑工程","园林股份","20210301"
